"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TGFBI",0,0.88195267954513,0.511,0.027,0,"Macrophages","TGFBI"
"HLA-DPB1",9.31798332818999e-307,1.97394839609056,0.957,0.127,1.93609057593132e-302,"Macrophages","HLA-DPB1"
"CD83",4.27471933251887e-306,1.14643659432159,0.636,0.047,8.8820118291077e-302,"Macrophages","CD83"
"CCL4",5.04471656301408e-203,1.25553872644406,0.582,0.057,1.04819120746307e-198,"Macrophages","CCL4"
"HLA-DMA",3.78592322637228e-191,1.4259201955912,0.87,0.168,7.86639127975632e-187,"Macrophages","HLA-DMA"
"HLA-DRB1",1.3945895491438e-183,1.75716848807098,0.935,0.225,2.897678165211e-179,"Macrophages","HLA-DRB1"
"HLA-DRA",6.19762192590416e-183,1.96812206850024,0.978,0.266,1.28774188376437e-178,"Macrophages","HLA-DRA"
"CTSL",7.18119249460303e-154,0.928128581939715,0.511,0.059,1.49210817652862e-149,"Macrophages","CTSL"
"SRGN.1",8.57913412620649e-150,1.29435528357892,0.859,0.169,1.78257248874318e-145,"Macrophages","SRGN"
"SEPP1",2.33591060553969e-147,1.53244134967865,0.88,0.233,4.85355505619038e-143,"Macrophages","SEPP1"
"A2M",3.86149385085924e-146,0.80354235523581,0.538,0.062,8.02341192331534e-142,"Macrophages","A2M"
"LIPA",8.21778839904824e-140,1.00630845230303,0.571,0.083,1.70749207355424e-135,"Macrophages","LIPA"
"CTSB",1.38119120079901e-136,1.32160842598888,0.864,0.246,2.86983907702019e-132,"Macrophages","CTSB"
"ICAM1",9.13558569477773e-134,0.883961634144253,0.516,0.066,1.89819199566092e-129,"Macrophages","ICAM1"
"RGS10",1.36193592933468e-132,0.948520624766667,0.587,0.088,2.82983047397159e-128,"Macrophages","RGS10"
"CD74.2",2.9313915423117e-129,1.52403113490641,0.989,0.492,6.09084534661526e-125,"Macrophages","CD74"
"CTSZ",3.1158076053862e-129,1.20563201278538,0.81,0.202,6.47402504247144e-125,"Macrophages","CTSZ"
"RGS1",2.87850210487239e-126,1.10885548567277,0.707,0.124,5.98095167350386e-122,"Macrophages","RGS1"
"CD68",2.16024795801724e-125,1.18477066127674,0.712,0.157,4.48856320716822e-121,"Macrophages","CD68"
"SOD2",6.61821908652831e-120,1.42920328230547,0.826,0.251,1.37513356179885e-115,"Macrophages","SOD2"
"LGALS1.1",2.13739322121209e-109,1.17055707834646,0.842,0.204,4.44107563503448e-105,"Macrophages","LGALS1"
"FTL",1.7760369080699e-106,0.66855474991818,0.995,0.942,3.69024948758763e-102,"Macrophages","FTL"
"IL8",3.21007050187519e-106,1.45452228267891,0.826,0.269,6.66988448879627e-102,"Macrophages","IL8"
"NPC2.1",3.57118251234806e-100,1.08959547303708,0.94,0.513,7.4202030241568e-96,"Macrophages","NPC2"
"PSAP",1.44707502660425e-99,1.07689142416509,0.951,0.545,3.00673249027831e-95,"Macrophages","PSAP"
"CTSC",2.83622128996043e-98,1.08877825393151,0.701,0.181,5.89310059627977e-94,"Macrophages","CTSC"
"ARHGDIB",6.42201764582639e-98,0.930695597526299,0.636,0.13,1.33436682644981e-93,"Macrophages","ARHGDIB"
"SAT1",6.87405176434615e-95,0.772036202869752,0.989,0.807,1.42829047559584e-90,"Macrophages","SAT1"
"FTH1",1.10638259477535e-87,0.443463115325995,1,0.972,2.29884175542422e-83,"Macrophages","FTH1"
"CTSS",7.55009119750099e-86,1.0935997689346,0.777,0.293,1.56875794901675e-81,"Macrophages","CTSS"
"NINJ1",2.11081436345599e-83,0.954426793938022,0.598,0.148,4.38585008438885e-79,"Macrophages","NINJ1"
"TMEM176B",3.42384238205974e-81,0.980652164241826,0.69,0.196,7.11405970144372e-77,"Macrophages","TMEM176B"
"VIM.1",1.77478454992008e-77,0.991300061821402,0.788,0.221,3.68764733782394e-73,"Macrophages","VIM"
"TMSB4X",4.45107826908055e-76,0.344131513330852,1,0.989,9.24845042749556e-72,"Macrophages","TMSB4X"
"ARL4C",6.14387391658027e-76,0.804306663198306,0.511,0.105,1.27657412238705e-71,"Macrophages","ARL4C"
"PLD3",2.39382212752493e-74,0.874214668827568,0.609,0.165,4.97388361657131e-70,"Macrophages","PLD3"
"CXCL2",3.84974987875438e-74,1.07323561480702,0.696,0.217,7.99901029807585e-70,"Macrophages","CXCL2"
"LITAF",1.79219377118134e-71,0.938258743393014,0.663,0.213,3.7238202177606e-67,"Macrophages","LITAF"
"S100A6.1",2.6808625122879e-67,-0.730255657743224,0.766,0.966,5.5702961280318e-63,"Macrophages","S100A6"
"CYBA.2",1.12578448039006e-63,0.729708564267762,0.929,0.627,2.33915499335448e-59,"Macrophages","CYBA"
"GPX1",1.41046539669997e-63,0.885856366939708,0.804,0.442,2.93066500126319e-59,"Macrophages","GPX1"
"KRT8.1",5.22573185131483e-62,-1.13733025032588,0.348,0.841,1.0858025640662e-57,"Macrophages","KRT8"
"EMP3",8.1970621084894e-60,0.768342662452164,0.549,0.141,1.70318556490193e-55,"Macrophages","EMP3"
"CYSTM1.2",2.04905251140392e-58,-0.976000303879987,0.467,0.852,4.25752130819507e-54,"Macrophages","CYSTM1"
"KRT19.1",1.4280285968902e-56,-1.17676815850696,0.283,0.794,2.96715781861846e-52,"Macrophages","KRT19"
"KRT18.1",1.21060137722766e-54,-1.18448077462637,0.212,0.754,2.51538754160363e-50,"Macrophages","KRT18"
"PPDPF.1",5.30819536074967e-54,-0.915507986502884,0.418,0.831,1.10293683205657e-49,"Macrophages","PPDPF"
"AGR2.2",9.62886982134361e-54,-1.15510335641324,0.31,0.793,2.00068657147878e-49,"Macrophages","AGR2"
"CST3.1",1.54926315041363e-53,0.542368816772148,0.94,0.81,3.21905897392945e-49,"Macrophages","CST3"
"LGMN",3.0052937261756e-53,0.859322815225202,0.609,0.216,6.24439930424767e-49,"Macrophages","LGMN"
"SPINK1.2",3.57146130970459e-52,-1.32423839909652,0.163,0.735,7.4207823093042e-48,"Macrophages","SPINK1"
"OAZ1",9.82956989923544e-51,0.468830497064302,0.924,0.762,2.04238803366314e-46,"Macrophages","OAZ1"
"INSIG1",1.24572144375711e-50,0.920199339110692,0.674,0.3,2.58836001583852e-46,"Macrophages","INSIG1"
"ATP6V1F",1.9347334254938e-49,0.790774966660848,0.696,0.327,4.01998911149103e-45,"Macrophages","ATP6V1F"
"FXYD3.1",1.04297673572097e-48,-1.08813097445744,0.196,0.728,2.16709706148104e-44,"Macrophages","FXYD3"
"CTSD.1",2.57177778205083e-48,0.794423496344198,0.783,0.483,5.34363987554522e-44,"Macrophages","CTSD"
"NAMPT",5.18676985785533e-47,0.784090825416123,0.592,0.222,1.07770704106518e-42,"Macrophages","NAMPT"
"GRN",5.93064898283694e-47,0.831942354787514,0.674,0.326,1.23227024565386e-42,"Macrophages","GRN"
"SMIM22.2",1.60491249115911e-46,-1.08898229222449,0.109,0.683,3.3346871741304e-42,"Macrophages","SMIM22"
"IFI27.1",6.17309481241271e-46,-0.980920390163042,0.342,0.792,1.28264564012311e-41,"Macrophages","IFI27"
"CD44",9.10703967205794e-44,0.734537979254939,0.603,0.228,1.8922607030602e-39,"Macrophages","CD44"
"C19orf33.2",4.43818897881157e-43,-1.0992741191939,0.103,0.648,9.22166906017467e-39,"Macrophages","C19orf33"
"TMEM176A",5.17839026274773e-43,0.684330448435465,0.516,0.17,1.07596592879372e-38,"Macrophages","TMEM176A"
"ASAH1",1.94084193781477e-42,0.723375360820435,0.598,0.242,4.03268137839153e-38,"Macrophages","ASAH1"
"CLDN18.2",2.19419297895736e-42,-1.10560840317316,0.125,0.656,4.55909417167761e-38,"Macrophages","CLDN18"
"CTSE.2",4.49152892351589e-42,-1.08905693131544,0.054,0.598,9.33249879728131e-38,"Macrophages","CTSE"
"ELF3.2",9.24870299476574e-42,-0.995048573857724,0.12,0.648,1.92169550825243e-37,"Macrophages","ELF3"
"S100P.2",1.35938638065652e-41,-1.09069348617365,0.228,0.715,2.82453302172812e-37,"Macrophages","S100P"
"FCGRT",2.55577189359328e-40,0.703418958832402,0.734,0.435,5.31038284050811e-36,"Macrophages","FCGRT"
"TSPAN8.1",6.26408943699169e-40,-1.05822265979584,0.168,0.655,1.30155250321813e-35,"Macrophages","TSPAN8"
"CXCL3.1",6.59447430625584e-40,0.846165129619928,0.734,0.373,1.37019987135384e-35,"Macrophages","CXCL3"
"SLC40A1",3.77651569156432e-39,0.71372533290725,0.527,0.195,7.84684430393235e-35,"Macrophages","SLC40A1"
"TM4SF1.1",1.55314133932285e-38,-1.02572804310219,0.082,0.591,3.22711707484502e-34,"Macrophages","TM4SF1"
"SFN.1",5.679230575032e-37,-1.01398357315242,0.103,0.595,1.18003052888015e-32,"Macrophages","SFN"
"ATP1B3",1.33929193098703e-36,0.658046713781139,0.522,0.198,2.78278077420486e-32,"Macrophages","ATP1B3"
"TFF1.2",4.04254247021401e-36,-0.97565830590625,0.576,0.845,8.39959474461066e-32,"Macrophages","TFF1"
"CA2.2",6.74733747156518e-36,-1.01963720251807,0.092,0.575,1.40196177984181e-31,"Macrophages","CA2"
"SGK1",2.10303864225114e-35,0.700511864718349,0.527,0.208,4.36969369086942e-31,"Macrophages","SGK1"
"MUC5AC.2",4.1081037593447e-35,-1.06626247940146,0.272,0.69,8.53581799116642e-31,"Macrophages","MUC5AC"
"MUC1.2",8.59233355187812e-35,-0.987836844741822,0.12,0.603,1.78531506540924e-30,"Macrophages","MUC1"
"VSIG2.2",2.20933741074654e-34,-0.898386688874005,0.065,0.557,4.59056127204917e-30,"Macrophages","VSIG2"
"ARPC1B",2.82417696954438e-34,0.673995918733834,0.647,0.34,5.86807490731931e-30,"Macrophages","ARPC1B"
"MT1E.1",4.69879173309985e-34,-0.983560367651395,0.049,0.545,9.76314946303488e-30,"Macrophages","MT1E"
"RNASET2",1.74547857814421e-33,0.706111413644105,0.592,0.293,3.62675538966804e-29,"Macrophages","RNASET2"
"TFF2.2",7.42856838988045e-33,-1.00957077543723,0.315,0.699,1.54350794004936e-28,"Macrophages","TFF2"
"GPX2.2",9.44031014717827e-33,-0.915866755055857,0.103,0.565,1.9615076423807e-28,"Macrophages","GPX2"
"NAP1L1",9.07120694077104e-32,0.617349518541429,0.592,0.268,1.88481537815341e-27,"Macrophages","NAP1L1"
"OCIAD2.1",1.67319634018339e-31,-0.847199330728025,0.049,0.51,3.47656735563304e-27,"Macrophages","OCIAD2"
"TACSTD2.2",3.46936528503039e-31,-0.904276352489635,0.038,0.503,7.20864718923614e-27,"Macrophages","TACSTD2"
"NQO1.1",5.40189766675737e-31,-0.822992591000985,0.141,0.584,1.12240629719885e-26,"Macrophages","NQO1"
"PERP.1",9.26434255227465e-31,-0.812449557449706,0.054,0.507,1.92494509551163e-26,"Macrophages","PERP"
"S100A4",2.60070380892839e-30,0.655514208215446,0.516,0.198,5.4037423741914e-26,"Macrophages","S100A4"
"PLAUR",2.9471698675599e-30,0.671188373514211,0.668,0.387,6.12362955081596e-26,"Macrophages","PLAUR"
"LGALS4.1",2.97824192197795e-30,-0.931682069140385,0.136,0.555,6.18819106548578e-26,"Macrophages","LGALS4"
"REL",4.2388255342194e-30,0.64314238082478,0.527,0.228,8.80743169500107e-26,"Macrophages","REL"
"S100A14.1",2.3942165000697e-29,-0.914502648338225,0.082,0.508,4.97470304384483e-25,"Macrophages","S100A14"
"ITM2B",2.53130406981428e-28,0.476996790635441,0.842,0.641,5.25954359626011e-24,"Macrophages","ITM2B"
"TSPO.1",6.29554955976191e-27,-0.659504144160186,0.326,0.664,1.30808928752733e-22,"Macrophages","TSPO"
"ANXA10.1",8.50830321786772e-27,-0.813148992285644,0.114,0.517,1.76785524260856e-22,"Macrophages","ANXA10"
"ACTG1.1",2.56649852754781e-26,-0.336232885065226,0.821,0.911,5.33267064053884e-22,"Macrophages","ACTG1"
"PNRC1",2.08907529185864e-25,0.578459714618968,0.549,0.267,4.34068064142388e-21,"Macrophages","PNRC1"
"HSPA1A",5.73134177151674e-25,0.648137859609753,0.696,0.398,1.19085819328575e-20,"Macrophages","HSPA1A"
"ADIRF.2",7.49924262869097e-25,-0.833937445123629,0.125,0.506,1.55819263338941e-20,"Macrophages","ADIRF"
"RPL36",1.04088147531786e-24,-0.268427175642948,0.87,0.952,2.16274352941546e-20,"Macrophages","RPL36"
"TNFAIP3",1.89687035654295e-24,0.593233602496721,0.56,0.278,3.94131722682495e-20,"Macrophages","TNFAIP3"
"CHMP1B",1.04636473960568e-23,0.59451925165568,0.592,0.339,2.17413665595267e-19,"Macrophages","CHMP1B"
"NFKBIA",1.14001063838504e-23,0.479860334259522,0.815,0.622,2.36871410443644e-19,"Macrophages","NFKBIA"
"SH3BGRL",1.16557854950177e-23,0.54138719344741,0.511,0.245,2.42183911015478e-19,"Macrophages","SH3BGRL"
"MT1G.2",1.3104567922825e-23,-0.833728795517259,0.141,0.533,2.72286712300457e-19,"Macrophages","MT1G"
"GKN2.2",1.09479585676195e-22,-0.993416727547708,0.147,0.507,2.27476683117997e-18,"Macrophages","GKN2"
"ATP6V0B",5.92375993009798e-22,0.490164013063473,0.685,0.453,1.23083883827576e-17,"Macrophages","ATP6V0B"
"HLA-E.2",9.87202524066502e-22,0.471726233084916,0.739,0.534,2.05120940450538e-17,"Macrophages","HLA-E"
"PRDX5.1",1.03186845906692e-21,-0.514194694503255,0.429,0.714,2.14401628424925e-17,"Macrophages","PRDX5"
"GSTP1.1",2.14414832971924e-21,-0.345346813733215,0.745,0.863,4.45511139949064e-17,"Macrophages","GSTP1"
"RPL18",1.18629186243348e-20,-0.284185374184049,0.777,0.898,2.46487723176429e-16,"Macrophages","RPL18"
"PHGR1.1",1.19441434923799e-20,-0.830050631629263,0.332,0.606,2.4817541348467e-16,"Macrophages","PHGR1"
"PGC.2",2.04153382876099e-20,-0.703540353055129,0.44,0.692,4.24189898939959e-16,"Macrophages","PGC"
"ATP6V0E1",2.30107209045739e-20,0.467035964082572,0.685,0.514,4.78116758955236e-16,"Macrophages","ATP6V0E1"
"RHOB.1",2.5780337503937e-20,-0.614804788459782,0.168,0.542,5.35663852656802e-16,"Macrophages","RHOB"
"ATPIF1.1",4.93732322899918e-20,-0.559994996840442,0.283,0.598,1.02587702052145e-15,"Macrophages","ATPIF1"
"RPLP0",2.04155155908679e-18,-0.311851559772364,0.728,0.871,4.24193582947054e-14,"Macrophages","RPLP0"
"TUBA1B",1.0061603811939e-17,0.476022686046787,0.668,0.51,2.09060004004468e-13,"Macrophages","TUBA1B"
"GKN1.2",1.78010343827037e-17,-0.888713108310705,0.288,0.571,3.69869892403818e-13,"Macrophages","GKN1"
"ANXA5",3.65059770818484e-17,0.495423893904616,0.538,0.323,7.58521191806647e-13,"Macrophages","ANXA5"
"TAGLN2.1",4.10111671018836e-17,-0.457991563304594,0.5,0.75,8.52130030042937e-13,"Macrophages","TAGLN2"
"AP2S1",4.76664026216214e-17,0.448404531432864,0.592,0.396,9.90412513672049e-13,"Macrophages","AP2S1"
"SCP2.1",6.89519287365581e-17,-0.521688506110105,0.288,0.586,1.4326831752882e-12,"Macrophages","SCP2"
"DNAJB6",5.61729771187927e-16,0.462439976597357,0.549,0.337,1.16716211857427e-11,"Macrophages","DNAJB6"
"LGALS3BP.1",6.81887217814694e-16,-0.514642081963709,0.217,0.516,1.41682526117537e-11,"Macrophages","LGALS3BP"
"CYB5A.1",2.66498892777199e-15,-0.492491432699005,0.212,0.502,5.53731399412464e-11,"Macrophages","CYB5A"
"GAST.1",2.70469908289363e-15,-0.636573135509299,0.348,0.617,5.61982375443638e-11,"Macrophages","GAST"
"P4HB.1",3.14228467373188e-15,-0.4564300728287,0.375,0.624,6.5290390950801e-11,"Macrophages","P4HB"
"DSTN",3.39770886333387e-15,-0.466004211284083,0.37,0.628,7.0597594762351e-11,"Macrophages","DSTN"
"HSPB1",3.33617073447076e-14,-0.445477253033284,0.457,0.707,6.93189555208335e-10,"Macrophages","HSPB1"
"ANXA1",9.69777802955141e-14,0.433797102174471,0.522,0.286,2.01500431898019e-09,"Macrophages","ANXA1"
"MT2A.1",1.14485131051467e-13,-0.530013765346775,0.293,0.57,2.37877205298738e-09,"Macrophages","MT2A"
"GPX4",1.26770781048551e-13,0.382819686810092,0.663,0.507,2.63404328862679e-09,"Macrophages","GPX4"
"MYL12B.1",2.37822682226098e-13,-0.381113496348601,0.5,0.698,4.94147969129387e-09,"Macrophages","MYL12B"
"YWHAZ.1",3.0676420237478e-13,-0.409599595449702,0.429,0.662,6.37394659694317e-09,"Macrophages","YWHAZ"
"KDELR2.1",3.93171989684379e-13,-0.438642585002652,0.245,0.518,8.16932760166203e-09,"Macrophages","KDELR2"
"UQCRQ.1",2.75244991637477e-12,-0.335672686312425,0.576,0.746,5.7190404362435e-08,"Macrophages","UQCRQ"
"MIF",3.83804677497073e-12,-0.395978637663153,0.408,0.638,7.97469358903419e-08,"Macrophages","MIF"
"BSG",3.9207226581707e-12,-0.410070823911515,0.31,0.548,8.14647753914708e-08,"Macrophages","BSG"
"IER2",4.28358368438402e-12,-0.425453908313187,0.408,0.655,8.90043017941312e-08,"Macrophages","IER2"
"PHLDA2.1",5.43558591061707e-12,-0.454616128917868,0.359,0.584,1.12940604050802e-07,"Macrophages","PHLDA2"
"JUN.1",5.81856170769932e-12,-0.432655052150475,0.467,0.728,1.20898075162576e-07,"Macrophages","JUN"
"VAMP8.1",1.1818144906145e-11,0.335253713124662,0.701,0.545,2.4555741485988e-07,"Macrophages","VAMP8"
"ARPC3",1.62732009643928e-11,0.321133394851619,0.641,0.519,3.38124569638154e-07,"Macrophages","ARPC3"
"TCEB2.1",2.40403005467998e-11,-0.312053331820541,0.603,0.792,4.99509364761405e-07,"Macrophages","TCEB2"
"CAPZB",2.57842920998748e-11,0.371957819163042,0.565,0.413,5.35746021251198e-07,"Macrophages","CAPZB"
"COX7A2",2.76427890166437e-11,-0.295086658690153,0.636,0.791,5.74361870187822e-07,"Macrophages","COX7A2"
"MGST3.1",3.45552583276144e-11,-0.40998117516342,0.37,0.577,7.17989157531173e-07,"Macrophages","MGST3"
"TMEM59",1.02313108795368e-10,-0.368415877623706,0.429,0.66,2.12586177455015e-06,"Macrophages","TMEM59"
"EDF1",1.05231335281738e-10,-0.325742414122329,0.527,0.712,2.18649668448396e-06,"Macrophages","EDF1"
"C15orf48",2.21164288131018e-10,0.412701912810535,0.549,0.378,4.5953515787863e-06,"Macrophages","C15orf48"
"COX5B.1",2.92188129171073e-10,-0.312325295995635,0.56,0.724,6.07108494791656e-06,"Macrophages","COX5B"
"TMED2",4.66769260798297e-10,-0.364469871089612,0.277,0.518,9.69853170086701e-06,"Macrophages","TMED2"
"ATP5I.1",4.95983357032471e-10,-0.289091135909155,0.614,0.77,1.03055421924207e-05,"Macrophages","ATP5I"
"SSR4",5.22861123408472e-10,-0.342604196357949,0.571,0.722,1.08640084221812e-05,"Macrophages","SSR4"
"RPS27L",8.33258477629738e-10,-0.322680602286381,0.505,0.682,1.73134446481907e-05,"Macrophages","RPS27L"
"SPINT2.1",3.13241419062949e-09,-0.343490751228984,0.38,0.563,6.50853020528996e-05,"Macrophages","SPINT2"
"FOS.1",6.50766705387171e-09,-0.364606380798988,0.495,0.731,0.000135216306045346,"Macrophages","FOS"
"GADD45B.1",1.05562979532907e-08,0.327481638554494,0.587,0.407,0.000219338758873473,"Macrophages","GADD45B"
"YBX1",1.61885351562431e-08,0.311063831977265,0.62,0.516,0.00033636538347642,"Macrophages","YBX1"
"UQCRH.1",1.91493602188025e-08,-0.274015086636536,0.543,0.665,0.000397885406626279,"Macrophages","UQCRH"
"EZR.1",1.97914432180454e-08,-0.314221200964924,0.484,0.671,0.000411226607184546,"Macrophages","EZR"
"GLUL",5.27491472132254e-08,0.356028893063417,0.511,0.381,0.0010960217807964,"Macrophages","GLUL"
"SHFM1.1",5.94793838951734e-08,-0.309022331738821,0.337,0.538,0.00123586263857391,"Macrophages","SHFM1"
"TUBB4B.1",6.8653239754084e-08,-0.32503650801876,0.326,0.53,0.00142647701561036,"Macrophages","TUBB4B"
"SKP1",7.89521398580673e-08,-0.303800875762011,0.446,0.651,0.00164046756197092,"Macrophages","SKP1"
"NDUFB7.1",8.01376354602417e-08,-0.305978382936837,0.386,0.567,0.0016650997895929,"Macrophages","NDUFB7"
"SEC61G",2.06090350390657e-07,-0.264656841833665,0.592,0.749,0.00428214530041708,"Macrophages","SEC61G"
"EIF4A2",3.06612877356373e-07,-0.286800458952645,0.397,0.594,0.00637080236571072,"Macrophages","EIF4A2"
"ROMO1.1",3.12498353150725e-07,-0.291859994474208,0.348,0.534,0.00649309078176576,"Macrophages","ROMO1"
"ATOX1",3.96695659661667e-07,0.308863820707767,0.516,0.409,0.00824254241645011,"Macrophages","ATOX1"
"HN1.1",4.27415267830884e-07,-0.311531056873912,0.37,0.532,0.00888083443499011,"Macrophages","HN1"
"YWHAE.1",4.99222428935364e-07,-0.282368199869656,0.386,0.58,0.010372843628419,"Macrophages","YWHAE"
"RABAC1",5.5357180854309e-07,-0.286882196792301,0.342,0.526,0.0115021150379083,"Macrophages","RABAC1"
"PDIA3",7.13531141105376e-07,-0.28175969444546,0.391,0.568,0.0148257500498875,"Macrophages","PDIA3"
"SDCBP",7.64404193094265e-07,0.285807170267774,0.609,0.509,0.0158827903241126,"Macrophages","SDCBP"
"SLIRP.1",7.88546842087807e-07,-0.278208285284323,0.348,0.522,0.0163844262849005,"Macrophages","SLIRP"
"MARCKS",1.26527025647525e-06,0.298951287425312,0.522,0.401,0.0262897853890427,"Macrophages","MARCKS"
"RPSAP58",1.27276256768132e-06,-0.286082441659395,0.37,0.536,0.0264454606312825,"Macrophages","RPSAP58"
"ARF1",1.56946221474189e-06,-0.269193200357635,0.321,0.519,0.032610285897907,"Macrophages","ARF1"
"EIF3E",1.59281343472632e-06,-0.289936487216523,0.342,0.512,0.0330954775467436,"Macrophages","EIF3E"
"PEBP1.1",1.825244679039e-06,-0.282351911168349,0.359,0.523,0.0379249339410723,"Macrophages","PEBP1"
"ATF4",2.51980429136988e-06,-0.278705222342765,0.337,0.516,0.0523564935660834,"Macrophages","ATF4"
"RNASE1.2",3.74388376295608e-06,-0.271798405791387,0.364,0.6,0.0777904168267015,"Macrophages","RNASE1"
"CRIP1",1.0149025294683e-05,-0.266546517941478,0.473,0.611,0.210876447572922,"Macrophages","CRIP1"
"ZFP36L1",3.70523262004627e-05,0.290484699741582,0.511,0.406,0.769873233793215,"Macrophages","ZFP36L1"
"RPL34",8.5533870078981e-65,0.283822640235945,0.985,0.96,1.77722275250107e-60,"Erythrocytes","RPL34"
"RPL7",3.99607641128509e-59,0.372087129824362,0.996,0.915,8.30304756736816e-55,"Erythrocytes","RPL7"
"RPS3A",1.82565235165624e-57,0.307180113777869,0.981,0.919,3.79334045627133e-53,"Erythrocytes","RPS3A"
"HLA-A",6.56129904401482e-34,-0.568608757826246,0.481,0.819,1.3633067153654e-29,"Erythrocytes","HLA-A"
"PHGR1.2",7.08147778180237e-30,-0.826137139288811,0.262,0.607,1.4713894535029e-25,"Erythrocytes","PHGR1"
"TXN.1",1.43168935451802e-24,0.318145033531988,0.892,0.793,2.97476414081754e-20,"Erythrocytes","TXN"
"H2AFZ",1.95258023955436e-23,0.475753792536806,0.662,0.567,4.05707122174605e-19,"Erythrocytes","H2AFZ"
"SH3BGRL3",3.35566284784255e-23,-0.451624698118965,0.508,0.787,6.97239626524724e-19,"Erythrocytes","SH3BGRL3"
"UBC",2.7825858091481e-22,-0.39829186520481,0.619,0.86,5.78165679424792e-18,"Erythrocytes","UBC"
"LSM5",8.04926810519807e-21,0.47369820371535,0.558,0.38,1.67247692689806e-16,"Erythrocytes","LSM5"
"HMGB1",1.00905487959258e-20,0.343533588873304,0.731,0.665,2.09661422881746e-16,"Erythrocytes","HMGB1"
"PPP1R15A.1",1.01761771583895e-20,-0.49040007004233,0.296,0.625,2.11440608997017e-16,"Erythrocytes","PPP1R15A"
"LMNA",3.88521136189536e-20,-0.441290009514924,0.446,0.747,8.07269216774619e-16,"Erythrocytes","LMNA"
"KRT8.2",6.38859588139582e-20,-0.323457483592086,0.712,0.839,1.32742245223642e-15,"Erythrocytes","KRT8"
"HMGN2",8.35102568667148e-20,0.448857282469854,0.642,0.537,1.7351761171766e-15,"Erythrocytes","HMGN2"
"HLA-C.2",9.53290068529385e-20,-0.430294769648514,0.519,0.758,1.98074610439036e-15,"Erythrocytes","HLA-C"
"LYZ.1",1.4782826983387e-19,0.296663037641305,0.912,0.848,3.07157579060815e-15,"Erythrocytes","LYZ"
"HLA-E.3",4.93240329228211e-19,-0.475240478861884,0.238,0.537,1.02485475607038e-14,"Erythrocytes","HLA-E"
"KRT19.2",5.59657180121479e-19,-0.360671040944397,0.646,0.792,1.16285568885641e-14,"Erythrocytes","KRT19"
"C19orf33.3",1.88851907180191e-17,-0.457286403294772,0.408,0.647,3.92396492739e-13,"Erythrocytes","C19orf33"
"HSPE1",1.46526737952449e-16,0.373397529005549,0.638,0.532,3.04453256117599e-12,"Erythrocytes","HSPE1"
"ATF4.1",2.01293528284318e-16,-0.412075368615646,0.227,0.517,4.18247693069156e-12,"Erythrocytes","ATF4"
